,primario,secundario,terciario
0,0.08302439896326749,0.06251194969668346,0.0019045943026120204
1,0.2211600679238538,0.3483626224883479,0.09697073618116245
2,0.07147019394047725,0.15131724170822947,0.20432705776091156
